invoice_id,brand,city,customer_type,gender,product_line,unit_price,quantity,tax,date,time,payment,cost,profit,rating
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,2/7/2019,14:15,Cash,10.17,0.5085,5.9
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,1/24/2019,10:57,Cash,388.96,19.448,5
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,2/14/2019,11:36,Credit card,420.56,21.028,4.5
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,2/20/2019,15:55,Credit card,461.45,23.0725,9
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,1/28/2019,13:53,Credit card,648.99,32.4495,7.7
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,2/28/2019,20:18,Cash,483.72,24.186,9.1
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,3/24/2019,18:27,Cash,649.5,32.475,5.2
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,1/20/2019,15:48,Credit card,222,11.1,6.6
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,2/17/2019,13:34,Credit card,136.14,6.807,7.2
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,2/25/2019,18:37,Cash,250.28,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,1/9/2019,16:34,Cash,94.8,4.74,4.1
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,3/23/2019,18:59,Ewallet,148.6,7.43,8.3
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,3/12/2019,11:01,Ewallet,285.11,14.2555,5.4
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,1/19/2019,16:31,Cash,307.68,15.384,6.5
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,3/26/2019,13:54,Cash,257.08,12.854,7.7
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,1/2/2019,20:08,Credit card,267.78,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,1/15/2019,15:01,Cash,558.7,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,1/1/2019,11:40,Ewallet,175.32,8.766,5
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,1/7/2019,16:11,Credit card,310.88,15.544,8.8
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,2/28/2019,17:38,Cash,60.3,3.015,6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,1/29/2019,19:45,Cash,436.85,21.8425,6.6
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,2/13/2019,18:15,Credit card,29.74,1.487,8.9
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,3/22/2019,15:05,Credit card,18.28,0.914,8.3
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,3/6/2019,20:34,Cash,552.78,27.639,8.3
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,2/17/2019,17:09,Cash,710.32,35.516,4.1
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,1/30/2019,17:08,Credit card,22.38,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,1/8/2019,19:38,Cash,655.92,32.796,4
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,1/30/2019,11:32,Credit card,281.34,14.067,5.9
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,3/20/2019,11:32,Cash,845.64,42.282,9.8
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,2/22/2019,12:30,Ewallet,174.2,8.71,7
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,1/14/2019,15:42,Ewallet,372.33,18.6165,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,2/25/2019,11:58,Ewallet,527.9,26.395,10
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,3/26/2019,19:44,Cash,52.38,2.619,5.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,2/16/2019,10:52,Cash,328.59,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,1/1/2019,19:31,Cash,168.96,8.448,6.3
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,1/23/2019,17:44,Cash,232.6,11.63,8.4
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,2/15/2019,13:51,Cash,345.54,17.277,5.1
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,1/19/2019,19:30,Ewallet,456.8,22.84,5.7
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,2/20/2019,13:24,Ewallet,86.27,4.3135,7
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,3/1/2019,10:22,Credit card,454.8,22.74,4.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,3/17/2019,11:55,Credit card,101.52,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,1/12/2019,11:42,Cash,357.49,17.8745,7
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,3/9/2019,19:09,Cash,498.9,24.945,5.4
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,1/26/2019,15:11,Ewallet,101.43,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,3/15/2019,14:48,Credit card,724.24,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,1/17/2019,12:36,Ewallet,125.64,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,1/8/2019,19:09,Credit card,72.93,3.6465,4.3
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,3/9/2019,12:37,Ewallet,121.74,6.087,8.7
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,1/29/2019,15:48,Cash,139.65,6.9825,5.9
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,3/13/2019,15:45,Ewallet,56.5,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,1/28/2019,11:51,Cash,214.3,10.715,6.2
817-48-8732,A,Yangon,Member,Female,Home and lifestyle,72.35,10,36.175,1/20/2019,15:55,Cash,723.5,36.175,5.4
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,3/21/2019,16:21,Ewallet,304.56,15.228,8.8
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,3/15/2019,14:04,Ewallet,522.08,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,2/12/2019,17:49,Cash,52.35,2.6175,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,2/25/2019,20:19,Cash,39.75,1.9875,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,2/17/2019,19:41,Cash,882.81,44.1405,9.3
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,1/19/2019,10:17,Ewallet,96.8,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,1/8/2019,14:25,Ewallet,332.1,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,3/30/2019,12:51,Credit card,81.44,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,2/20/2019,15:18,Credit card,319.9,15.995,9.9
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,1/23/2019,11:22,Credit card,591.18,29.559,4
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,3/20/2019,19:57,Credit card,440.2,22.01,9.6
829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,3/29/2019,19:21,Cash,713.8,35.69,5.7
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,3/19/2019,11:30,Credit card,163.55,8.1775,9.9
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,1/19/2019,20:29,Ewallet,271.04,13.552,9.6
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,3/13/2019,12:47,Ewallet,97.52,4.876,6.8
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,1/26/2019,18:22,Cash,361.83,18.0915,5.5
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,2/21/2019,10:26,Cash,418.3,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,2/7/2019,15:06,Cash,463.28,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,3/2/2019,16:35,Credit card,462.45,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,3/6/2019,20:57,Cash,141.9,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,2/6/2019,15:16,Credit card,302.7,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,1/28/2019,17:47,Credit card,793.28,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,1/18/2019,16:23,Ewallet,425.18,21.259,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,2/5/2019,10:17,Cash,283.62,14.181,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,3/2/2019,13:50,Cash,599.2,29.96,5.3
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,1/8/2019,18:06,Ewallet,25.52,1.276,7.8
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,1/14/2019,14:00,Credit card,403.56,20.178,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,2/9/2019,12:02,Ewallet,183.88,9.194,5.1
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,1/25/2019,11:05,Cash,74.1,3.705,9.2
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,1/6/2019,11:51,Cash,297.99,14.8995,6.8
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,2/14/2019,12:42,Ewallet,116.64,5.832,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,3/24/2019,17:56,Cash,313.52,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,2/9/2019,18:58,Credit card,846.1,42.305,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,3/24/2019,14:08,Credit card,414.4,20.72,6.6
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,3/5/2019,17:43,Cash,163.82,8.191,7.8
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,1/27/2019,10:44,Credit card,490.1,24.505,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,3/27/2019,20:29,Credit card,87.45,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,1/19/2019,11:43,Ewallet,224.52,11.226,8.6
848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,3/15/2019,15:36,Cash,224.01,11.2005,7.4
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,2/18/2019,13:28,Cash,618.38,30.919,6.6
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,3/19/2019,13:25,Ewallet,675.54,33.777,6.2
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,2/2/2019,12:40,Cash,212.94,10.647,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,3/14/2019,15:36,Credit card,42.85,2.1425,9.3
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,3/23/2019,10:55,Ewallet,155,7.75,8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,2/22/2019,11:26,Ewallet,206.91,10.3455,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,3/2/2019,12:36,Ewallet,78.78,3.939,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,3/10/2019,15:06,Credit card,322.11,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,2/8/2019,10:58,Cash,98.22,4.911,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,2/22/2019,12:10,Credit card,25.46,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,1/10/2019,10:31,Credit card,581.98,29.099,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,3/14/2019,13:49,Ewallet,211.32,10.566,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,1/10/2019,11:10,Ewallet,55.12,2.756,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,2/15/2019,17:38,Credit card,88.31,4.4155,5.2
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,1/6/2019,13:35,Ewallet,258.36,12.918,9.3
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,2/15/2019,20:51,Credit card,794.25,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,3/2/2019,19:26,Ewallet,50.62,2.531,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,3/24/2019,13:33,Ewallet,599.52,29.976,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,2/2/2019,14:05,Credit card,166.7,8.335,9.5
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,3/23/2019,10:13,Ewallet,25.29,1.2645,6.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,1/20/2019,12:27,Ewallet,448.56,22.428,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,1/3/2019,20:24,Ewallet,378.9,18.945,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,1/24/2019,20:59,Ewallet,257.16,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,1/5/2019,19:48,Ewallet,552.23,27.6115,7.5
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,1/25/2019,14:19,Ewallet,159.9,7.995,7.5
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,3/28/2019,16:06,Ewallet,500.22,25.011,4.5
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,3/21/2019,17:04,Ewallet,343.74,17.187,5.9
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,3/2/2019,16:16,Credit card,78.94,3.947,5
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,3/27/2019,10:43,Cash,898.38,44.919,6.6
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,2/22/2019,15:15,Cash,244.9,12.245,8.1
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,1/28/2019,17:35,Cash,80.71,4.0355,8.1
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,3/23/2019,10:16,Ewallet,158.25,7.9125,9.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,2/19/2019,19:38,Credit card,626.22,31.311,7.8
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,3/26/2019,14:13,Credit card,168.5,8.425,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,2/3/2019,20:13,Ewallet,53.78,2.689,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,2/6/2019,18:44,Ewallet,179.05,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,2/24/2019,14:26,Ewallet,211.44,10.572,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,2/21/2019,12:40,Ewallet,119.73,5.9865,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,1/9/2019,18:43,Ewallet,65.7,3.285,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,2/25/2019,13:22,Ewallet,251.4,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,1/13/2019,13:58,Cash,84.16,4.208,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,2/9/2019,11:45,Cash,395.46,19.773,5.7
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,1/27/2019,13:26,Cash,161.25,8.0625,9
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,1/10/2019,17:16,Cash,454.41,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,2/7/2019,15:55,Cash,276.12,13.806,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,1/9/2019,12:07,Cash,158,7.9,7.8
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,2/1/2019,10:08,Credit card,71.15,3.5575,4.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,3/18/2019,15:29,Cash,91.98,4.599,9.8
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,2/16/2019,10:33,Credit card,173.74,8.687,7.1
873-51-0671,A,Yangon,Member,Female,Sports and travel,21.98,7,7.693,1/10/2019,16:42,Ewallet,153.86,7.693,5.1
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,3/30/2019,20:37,Cash,290.46,14.523,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,1/26/2019,14:41,Credit card,66.66,3.333,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,3/2/2019,18:18,Credit card,76.54,3.827,5.8
877-22-3308,A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,3/13/2019,16:40,Cash,158.7,7.935,5.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,2/5/2019,11:51,Ewallet,225.6,11.28,4.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,3/17/2019,19:53,Ewallet,769.2,38.46,5.6
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,3/11/2019,19:44,Credit card,172.45,8.6225,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,1/1/2019,11:36,Credit card,846.3,42.315,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,2/10/2019,13:51,Ewallet,258.37,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,1/26/2019,15:17,Cash,609.56,30.478,5.5
882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,1/19/2019,15:28,Credit card,269.04,13.452,8
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,2/7/2019,17:59,Cash,172.26,8.613,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,3/6/2019,11:55,Credit card,99.84,4.992,7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,3/23/2019,13:14,Ewallet,734.7,36.735,9.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,2/26/2019,15:10,Ewallet,159.6,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,3/10/2019,18:10,Credit card,25.45,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,2/4/2019,20:43,Credit card,67.77,3.3885,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,1/19/2019,12:46,Cash,238.36,11.918,9.8
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,3/6/2019,10:36,Ewallet,79.74,3.987,7.3
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,3/22/2019,19:06,Credit card,282.8,14.14,4.5
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,1/23/2019,10:33,Cash,699.72,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,1/9/2019,11:40,Cash,674.59,33.7295,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,2/7/2019,19:30,Ewallet,318.55,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,2/18/2019,14:42,Ewallet,29.52,1.476,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,1/3/2019,19:08,Credit card,496,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,3/29/2019,19:12,Ewallet,823.4,41.17,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,1/28/2019,15:46,Credit card,602.96,30.148,8.4
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,1/15/2019,17:24,Cash,68.58,3.429,7.7
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,1/24/2019,18:10,Ewallet,766,38.3,6
888-02-0338,A,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,1/25/2019,20:24,Ewallet,236.07,11.8035,5.9
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,2/22/2019,18:35,Ewallet,174.9,8.745,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,2/18/2019,11:40,Ewallet,60.95,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,1/29/2019,13:46,Ewallet,40.35,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,3/2/2019,17:16,Ewallet,973.8,48.69,4.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,3/11/2019,13:28,Ewallet,141.6,7.08,6.2
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,1/26/2019,12:43,Cash,21.32,1.066,5.9
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,3/19/2019,15:49,Ewallet,687.6,34.38,7.5
